source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Thank you South Carolina! #Trump2016 https://t.co/DDK89IcmxX,11-10-2015 18:01:25,1370,2938,false,664140822678478848
Twitter for iPhone,I will be on @Morning_Joe live from New Hampshire tomorrow at 7am. #Trump2016 #MakeAmericaGreatAgain,11-11-2015 06:57:08,786,2063,false,664336037607546880
Twitter for iPhone,Thank you @Morning_Joe &amp; @morningmika -- a great show! #Trump2016 #MakeAmericaGreatAgain https://t.co/teauhiQd3i,11-11-2015 15:48:52,1022,2739,false,664469852149665792
Twitter for iPhone,From 2% to 27% in Texas - quite a jump into first place!,11-12-2015 20:38:00,1686,4730,false,664905002788458496
Twitter for iPhone,Thank you @Forbes for showing the @WSJ was wrong. So dishonest! https://t.co/wOjEXdEkNg,11-12-2015 20:43:04,1339,2566,false,664906279249420292
Twitter for iPhone,Macy’s was very disloyal to me bc of my strong stance on illegal immigration. Their stock has crashed! #BoycottMacys https://t.co/WsvZtwZbBf,11-12-2015 21:05:28,3200,7354,false,664911913831301123
Twitter for iPhone,I will be on with @BretBaier tonight at 6PM. #Trump2016,11-12-2015 21:49:09,702,1890,false,664922906833588224
Twitter for iPhone,I will be on @OutFrontCNN with @ErinBurnett at 7PM. Tune in!#Trump2016,11-12-2015 21:49:33,817,1989,false,664923008117686272
Twitter for iPhone,First candidate in Virginia with over 16000 validated signatures for the ballot. An honor - thank you! #Trump2016 #MakeAmericaGreatAgain,11-12-2015 23:35:52,2196,5382,false,664949765453443072
Twitter for iPhone,Thank you Iowa! I appreciate all of your support @IowaCentral &amp; @ethanolbyPOET this evening! #Trump2016 #IACaucus https://t.co/mJzLcXjtpf,11-13-2015 03:06:34,1546,3926,false,665002786766065664
Twitter for iPhone,"@DRUDGE_REPORT: REUTERS 5-DAY ROLLING POLL: TRUMP 34% CARSON 19.6% RUBIO 9.7% CRUZ 7.7%..." Thank you - a great honor!,11-13-2015 19:42:05,1562,3332,false,665253317304524800
Twitter for iPhone,Great honor to be inducted into the NJ Boxing Hall of Fame last night. Thank you! Timing could not have been better! https://t.co/IU6peXoVL2,11-13-2015 21:11:05,1460,4114,false,665275716041351168
Twitter for iPhone,Thank you @JakeTapper for giving me credit for my vision on bombing the oil fields. Should have been done long ago. #Trump2016,11-13-2015 21:35:45,2105,5203,false,665281923175071745
Twitter for iPhone,They laughed at me when I said to bomb the ISIS controlled oil fields. Now they are not laughing and doing what I said. #Trump2016,11-13-2015 21:36:29,14974,26687,false,665282108861083648
Twitter for iPhone,Boy is this guy @ShepNewsTeam tough on me. So totally biased. As a reporter he should be ashamed of himself! #Trump2016,11-13-2015 21:54:18,1463,4250,false,665286593025036289
Twitter for iPhone,My prayers are with the victims and hostages in the horrible Paris attacks. May God be with you all.,11-13-2015 23:52:06,13372,29617,false,665316238806007809
Twitter for iPhone,Will be landing in Knoxville Tennessee shortly - tremendous crowd expected. It's all very simple we want to #MakeAmericaGreatAgain!,11-16-2015 21:47:19,1966,5754,false,666371999757959168
Twitter for iPhone,Discussing #SyrianRefugees with @EricBolling on @FoxNews back on 10/3/2015. #ISIS https://t.co/rUX57o2BzM,11-16-2015 22:47:20,2341,4262,false,666387100917473280
Twitter for iPhone,I agree! The headline says it all. #Trump2016 #MakeAmericaGreatAgainhttps://t.co/TWslpJPQG0,11-16-2015 22:52:02,1575,3629,false,666388282905903104
Twitter for iPhone,Just leaving Knoxville TN --- what a crowd what amazing people! #Trump2016 #MakeAmericaGreatAgain https://t.co/5qr5deOlEl,11-17-2015 01:44:32,2508,6611,false,666431694346416128
Twitter for iPhone,Great poll numbers out of @UMassAmherst. Thank you! #Trump2016 #MakeAmericaGreatAgain https://t.co/ePlQRgjMYw,11-17-2015 02:16:36,1256,3109,false,666439765433196544
Twitter for iPhone,Just received a copy of @SarahPalinUSA new book -- a great read! Sarah is a terrific person.,11-17-2015 02:53:37,1337,4249,false,666449082576187392
Twitter for iPhone,Thank you Tennessee! #Trump2016 https://t.co/RNZ3hvbVvM,11-17-2015 03:33:43,2766,6166,false,666459170552553472
Twitter for iPhone,Thank you for all of your support! Let's #MakeAmericaGreatAgain! #Trump2016 https://t.co/G7o6b0cfZz,11-18-2015 03:08:33,5131,6622,false,666815224788422656
Twitter for iPhone,"@FoxNews New Hampshire Poll: @realDonaldTrump 'Rules GOP Race in New Hampshire.' Trump 27 Rubio 13 Cruz 11 Bush 9 Carson 9 &amp; Kasich 7",11-18-2015 23:53:43,1466,3575,false,667128584956461057
Twitter for iPhone,Thank you for your support! Together we can #MakeAmericaGreatAgain! #Trump2016 https://t.co/qni36GI6fV,11-19-2015 18:32:38,1841,4128,false,667410168855048193
Twitter for iPhone,I told you! Premiums are soaring! #RepealObamacare #Trump2016 https://t.co/Ey50582uND,11-19-2015 20:03:43,1538,2799,false,667433091590418432
Twitter for iPhone,Just the beginning &amp; it is going to get worse. Rates &amp; deductibles are so high nobody is going to be able to use it. https://t.co/iwqLODke50,11-19-2015 20:32:46,1455,2417,false,667440398948810753
Twitter for iPhone,Thank you Worcester Massachusetts!#MakeAmericaGreatAgain #Trump2016 https://t.co/D6QinyBLW6 https://t.co/sZDJr3Tkd8,11-19-2015 21:28:44,1144,2790,false,667454484172312580
Twitter for iPhone,Governor Kasich whose failed campaign &amp; debating skills have brought him way down in the polls is going to spend $2.5 million against me.,11-20-2015 01:04:55,1046,2443,false,667508888074190848
Twitter for iPhone,John Kasich should focus his special interest money on building up his failed image not negative ads on me.,11-20-2015 01:05:16,1086,2730,false,667508977521917952
Twitter for iPhone,John Kasich despite being Governor of Ohio is losing to me in the Ohio polls. Pathetic!,11-20-2015 01:05:35,1438,3597,false,667509055867346944
Twitter for iPhone,I want to do negative ads on John Kasich but he is so irrelevant to the race that I don’t want to waste my money.,11-20-2015 01:05:54,3042,6639,false,667509134514786308
Twitter for iPhone,Watch Kasich squirm --- if he is not truthful in his negative ads I will sue him just for fun!,11-20-2015 01:06:04,1975,4401,false,667509177707659264
Twitter for iPhone,Kasich has already spent $6 million on ads in New Hampshire and his numbers have gone down. People from NH are smart!,11-20-2015 01:06:15,1263,3667,false,667509225535311872
Twitter for iPhone,I loved beating John Kasich in the debates but it was easy—he came in dead last!,11-20-2015 01:06:28,1179,3232,false,667509279507615748
Twitter for iPhone,Doesn’t help Kasich to do negative ads on me because he still has to go through everyone else  - he’s almost last.,11-20-2015 01:06:49,1137,3084,false,667509367881641984
Twitter for iPhone,John Kasich fell right into President Obama’s trap on ObamaCare and the people of Ohio are suffering for it. Shame!,11-20-2015 01:06:59,1503,3708,false,667509409120043008
Twitter for iPhone,Once John Kasich announced he was running for president and opened his mouth people realized he was a complete &amp; total dud!,11-20-2015 01:47:31,1492,4051,false,667519608505659392
Twitter for iPhone,John Kasich was managing director of Lehman Brothers when it crashed bringing down the world and ruining people's lives. A total failure!,11-20-2015 01:55:47,1679,3720,false,667521691015319552
Twitter for iPhone,A great evening in Iowa! Thank you Des Moines Area Community College for a great forum! #Trump2016 #IAForums https://t.co/092t2VrMEw,11-20-2015 02:28:38,1118,3072,false,667529956155633664
Twitter for iPhone,A wonderful afternoon in Iowa! Great people! Heading now to Florida - tomorrow South Carolina! #MakeAmericaGreatAgain #Trump2016,11-20-2015 02:54:44,1196,4076,false,667536527141027840
Twitter for iPhone,.@mkhammer a Fox contributor isn't smart enough to know what is going on at the border. @TheJuanWilliams made the point far better!,11-20-2015 15:03:04,802,1895,false,667719816552296449
Twitter for iPhone,My family has the honor of being interviewed for a full hour by the legendary @BarbaraJWalters tonight @ABC - 10pmE. https://t.co/cm4fv1Ye9L,11-20-2015 15:24:21,1781,5011,false,667725171801907201
Twitter for iPhone,I didn't suggest a database-a reporter did. We must defeat Islamic terrorism &amp; have surveillance including a watch list to protect America,11-20-2015 18:51:41,4065,6882,false,667777348029292544
Twitter for iPhone,Thank you for a great afternoon South Carolina! See you next Tuesday! #MakeAmericaGreatAgain #Trump2016 https://t.co/kWWMlmy7gQ,11-20-2015 19:37:40,1191,3304,false,667788920697053184
Twitter for iPhone,Can you believe the worst Mayor in the U.S. &amp; probably the worst Mayor in the history of #NYC @BilldeBlasio just called me a blow hard!,11-20-2015 20:13:29,1874,4104,false,667797935686557696
Twitter for iPhone,.@BilldeBlasio should focus on running #NYC &amp; all of the problems that he has caused with his ineptitude &amp; not be so focused on me!,11-20-2015 20:14:33,1865,4012,false,667798204394700800
Twitter for iPhone,.@HillaryClinton is weak on illegal immigration &amp; totally incompetent as a manager and leader - no strength or stamina to be #POTUS!,11-20-2015 21:38:57,2257,5094,false,667819443196588032
Twitter for iPhone,Tune into the legendary @BarbaraJWalters at 10pmE on@ABC2020 tonight. #MeetTheTrumps for a full hour @ABC #ABC2020! https://t.co/exF5aUhrEW,11-21-2015 00:07:49,1156,3412,false,667856908548722688
Twitter for iPhone,#ICYMI: I joined #OnTheRecord with @kimguilfoyle on @FoxNews this evening. #Trump2016 #MakeAmericaGreatAgainhttps://t.co/FlJutjpR35,11-21-2015 01:56:33,708,1720,false,667884272850763776
Twitter for iPhone,Join us at 10pmE on @ABC2020 @ABC with @BarbaraJWalters! #MeetTheTrumps #ABC2020 https://t.co/vMeLS00GnJ,11-21-2015 02:52:18,1066,2894,false,667898301048557568
Twitter for iPhone,To show you how politicians act Bobby Jindal spent $1000 to register in New Hampshire &amp; dropped out the next day. Such a waste!,11-21-2015 14:35:20,1203,3139,false,668075223443447808
Twitter for iPhone,A woman who got fired after two days of working with Scott Walker - a wacko - now trying to raise funds to fight me.,11-21-2015 15:23:06,1062,2446,false,668087244729786368
Twitter for iPhone,So nice when media properly polices media. Thank you @BreitbartNews. https://t.co/IGUh57zOJz,11-21-2015 15:26:48,1232,2686,false,668088177513598976
Twitter for iPhone,Rumor has it - Pataki Kasich &amp; Senator Lindsey Graham are dropping out of the race very soon. Hope it's not true they're so easy to beat!,11-21-2015 15:35:30,2446,5909,false,668090367284281344
Twitter for iPhone,Thank you John Nolte for wonderful analysis &amp; reporting.,11-21-2015 15:44:38,785,2187,false,668092663376322560
Twitter for iPhone,It's too bad so few people showed up to @bobvanderplaats Family Leader dinner. Next year I'll try &amp; be there- and they'll have a huge crowd!,11-21-2015 20:13:03,717,2461,false,668160214122799104
Twitter for iPhone,Thank you for a great afternoon Birmingham Alabama! #Trump2016 #MakeAmericaGreatAgain https://t.co/FrOkqCzBoD,11-21-2015 20:40:38,1204,3073,false,668167155897249792
Twitter for iPhone,Thank you to all law enforcement agencies for a fabulous job!#LEO #LESM #Trump2016 https://t.co/SuH1jfOQR4,11-21-2015 20:41:20,2423,6069,false,668167333404352512
Twitter for iPhone,.ccolvinj @AP is one of the truly bad reporters---working for an organization that has totally lost its way. Stories are fictional garbage.,11-22-2015 02:31:58,1038,2631,false,668255569996853248
Twitter for iPhone,I find that @Reuters is a far more professional operation than @AP.,11-22-2015 02:32:37,1252,3133,false,668255736758145024
Twitter for iPhone,Great poll numbers! Thank you!#MakeAmericaGreatAgain #Trump2016 https://t.co/51CRR6m5Eg,11-22-2015 18:26:13,2220,4448,false,668495716139036673
Twitter for iPhone,.@MatthewJDowd thank you for the nice comments recently especially on @BarbaraJWalters. My family &amp; I greatly appreciate your kind words.,11-23-2015 00:58:05,1099,3349,false,668594331968778241
Twitter for iPhone,Going to Ohio home of one of the worst presidential candidates in history--Kasich. Can't debate loves #ObamaCare--dummy!,11-23-2015 22:11:48,2518,6408,false,668914875557629953
Twitter for iPhone,Just left Columbus rally of 14000 people --- a far bigger crowd than even I expected! Unbelievable evening incredible spirit in the arena!,11-24-2015 02:08:23,2313,7024,false,668974414348816384
Twitter for iPhone,What is Frank VanderSloot getting for agreeing to back Marco Rubio? Last victim was Mitt Romney - see how that turned out.,11-24-2015 22:03:45,1077,2655,false,669275236160954372
Twitter for iPhone,Thank you for your nice words @MikeNeedham @Heritage for the nice words on @FoxNewsSunday with Chris Wallace. #FNS #Trump2016,11-24-2015 22:12:44,742,1990,false,669277496802713601
Twitter for iPhone,New @OANN national poll released. Thank you America! #Trump2016 https://t.co/yopcngFzFv,11-24-2015 22:57:14,2550,4955,false,669288695938289665
Twitter for iPhone,Myrtle Beach South Carolina #MakeAmericaGreatAgain #Trump2016 https://t.co/JlY5sbumpY,11-25-2015 04:50:13,1438,3335,false,669377527144665088
Twitter for iPhone,Thank you for your continued support!#MakeAmericaGreatAgain #Trump2016 https://t.co/SLo49cY9KB,11-25-2015 19:36:14,2762,6923,false,669600501483220992
Twitter for iPhone,I LIVE IN NEW JERSEY &amp; @realDonaldTrump IS RIGHT: MUSLIMS DID CELEBRATE ON 9/11 HERE! WE SAW IT! https://t.co/1SksZU9qlj,11-26-2015 00:22:00,2252,4068,false,669672417774694400
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/r9ARuMdyMn,11-26-2015 00:55:48,2130,5084,false,669680922321620993
Twitter for iPhone,Credible Source on 9-11 Muslim Celebrations: FBIhttps://t.co/UICDNcftJS via @WKRG,11-26-2015 01:03:10,1573,2621,false,669682774673137665
Twitter for iPhone,https://t.co/T5JBFXOz3F,11-26-2015 20:44:48,1989,4481,false,669980142475845632
Twitter for iPhone,Great new poll numbers! Thank you for your support! #Trump2016 https://t.co/vmrsOnsMRo,11-26-2015 21:34:25,2423,5992,false,669992629241831424
Twitter for iPhone,Pollster Trend National GOP Average223 national polls &amp; 33 pollsters.#MakeAmericaGreatAgain #Trump2016 https://t.co/mILAGwjvS2,11-27-2015 23:21:02,2044,3999,false,670381849416482817
Twitter for iPhone,I will be going to Sarasota Florida today for a big rally with amazing people! I have one goal on mind: MAKE AMERICA GREAT AGAIN!,11-28-2015 11:12:02,1788,5502,false,670560775971426304
Twitter for iPhone,We boarded the helicopter for Sarasota earlier &amp; will be landing soon! See you there. #Trump2016 https://t.co/x4RbbKXHCu,11-28-2015 16:46:49,1335,4385,false,670645029082439680
Twitter for iPhone,Sarasota was an unbelievable success. We expected 5000 a record but 12000 showed up! Great love in the air! https://t.co/utmlCpGNGu,11-28-2015 19:46:10,3511,8651,false,670690162687549440
Twitter for iPhone,Wow the MSM is really going after me. 12000 in Sarasota a love fest hardly a mention. Only one negativity - they only want negatives!,11-30-2015 14:08:01,1450,3373,false,671329839408930816
Twitter for iPhone,How is Chris Christie running the state of NJ which is deeply troubled when he is spending all of his time in NH? New Jerseyans not happy!,11-30-2015 14:09:34,3298,4655,false,671330229596659712
Twitter for iPhone,We better be vigilant careful and strong.  https://t.co/ADb1Tss9Jg,11-30-2015 15:40:26,1868,3382,false,671353097575362560
